0 0.5 0.35714285714285715 0.22727272727272727 
0 0.35714285714285715 0.29411764705882354 0.19607843137254904 
1 0.35714285714285715 0.35714285714285715 0.20833333333333334 
0 0.2631578947368421 1.0 0.18518518518518517 
0 0.3333333333333333 0.5 0.25 
0 0.35714285714285715 0.45454545454545453 0.2857142857142857 
0 0.29411764705882354 0.3846153846153846 0.25 
0 0.35714285714285715 0.3333333333333333 0.29411764705882354 
0 1.0 0.4166666666666667 0.37037037037037035 
0 0.5 0.3333333333333333 0.3333333333333333 
1 0.45454545454545453 0.29411764705882354 0.30303030303030304 
0 0.3846153846153846 0.2631578947368421 0.27027027027027023 
0 0.3333333333333333 0.23809523809523808 0.24390243902439027 
0 0.4166666666666667 0.3333333333333333 0.27027027027027023 
0 0.3333333333333333 0.3846153846153846 0.23255813953488372 
0 0.29411764705882354 0.3125 0.20833333333333334 
0 0.2631578947368421 0.35714285714285715 0.18867924528301888 
0 0.23809523809523808 0.3846153846153846 0.1694915254237288 
0 0.3333333333333333 0.3125 0.2173913043478261 
0 0.3846153846153846 0.3333333333333333 0.23255813953488372 
0 0.3125 0.25 0.19607843137254904 
0 0.35714285714285715 0.3125 0.2 
1 0.3846153846153846 0.3125 0.2040816326530612 
0 0.3125 0.3333333333333333 0.17857142857142858 
0 0.3333333333333333 0.35714285714285715 0.18518518518518517 
0 0.25 0.3846153846153846 0.15873015873015872 
0 0.3125 0.3333333333333333 0.19607843137254904 
0 0.3125 0.3846153846153846 0.2040816326530612 
1 0.3333333333333333 0.5 0.2222222222222222 
0 0.35714285714285715 0.45454545454545453 0.25 
0 0.3846153846153846 0.3846153846153846 0.2777777777777778 
1 0.3333333333333333 0.3333333333333333 0.25 
0 0.3846153846153846 0.29411764705882354 0.2857142857142857 
0 0.5 0.3125 0.3225806451612903 
1 0.45454545454545453 0.3333333333333333 0.2777777777777778 
0 0.3846153846153846 0.2777777777777778 0.24390243902439027 
0 0.3333333333333333 0.2777777777777778 0.20833333333333334 
1 0.29411764705882354 0.2777777777777778 0.18181818181818182 
0 0.3125 0.2777777777777778 0.18518518518518517 
0 0.3333333333333333 0.2777777777777778 0.18867924528301888 
0 0.2777777777777778 0.35714285714285715 0.16129032258064516 
0 0.2777777777777778 0.3846153846153846 0.1639344262295082 
0 0.2777777777777778 0.2777777777777778 0.1639344262295082 
0 0.2777777777777778 0.2777777777777778 0.1639344262295082 
0 0.2777777777777778 0.2777777777777778 0.1639344262295082 
0 0.35714285714285715 0.23809523809523808 0.2 
0 0.3846153846153846 0.3846153846153846 0.2173913043478261 
0 0.2777777777777778 0.3125 0.18518518518518517 
1 0.2777777777777778 0.2777777777777778 0.19607843137254904 
0 0.2777777777777778 0.25 0.20833333333333334 
0 0.23809523809523808 0.2631578947368421 0.18181818181818182 
0 0.3846153846153846 0.35714285714285715 0.23809523809523808 
0 0.3125 0.3125 0.2127659574468085 
0 0.2777777777777778 0.35714285714285715 0.1923076923076923 
0 0.25 0.35714285714285715 0.1694915254237288 
0 0.2631578947368421 0.29411764705882354 0.17857142857142858 
0 0.35714285714285715 0.3333333333333333 0.22727272727272727 
0 0.3125 0.3333333333333333 0.19607843137254904 
1 0.35714285714285715 0.35714285714285715 0.20833333333333334 
0 0.35714285714285715 0.3125 0.2222222222222222 
0 0.29411764705882354 0.3846153846153846 0.2 
0 0.3333333333333333 0.45454545454545453 0.2173913043478261 
0 0.3333333333333333 0.45454545454545453 0.24390243902439027 
0 0.35714285714285715 0.11627906976744186 0.1149425287356322 
0 0.3125 0.14285714285714285 0.1234567901234568 
0 0.3846153846153846 0.1724137931034483 0.12987012987012986 
1 0.45454545454545453 0.22727272727272727 0.136986301369863 
0 0.45454545454545453 0.29411764705882354 0.14705882352941177 
0 0.11627906976744186 0.3125 0.15625 
1 0.14285714285714285 0.3125 0.1639344262295082 
0 0.1724137931034483 0.25 0.1694915254237288 
0 0.22727272727272727 0.2631578947368421 0.17857142857142858 
0 0.29411764705882354 0.4166666666666667 0.18518518518518517 
1 0.3125 0.5 0.19607843137254904 
0 0.3125 0.3846153846153846 0.2040816326530612 
0 0.25 0.3333333333333333 0.18181818181818182 
0 0.2631578947368421 0.45454545454545453 0.2 
0 0.4166666666666667 0.11627906976744186 0.11764705882352941 
0 0.5 0.125 0.1111111111111111 
0 0.3846153846153846 0.16129032258064516 0.11904761904761904 
0 0.3333333333333333 0.22727272727272727 0.12987012987012986 
1 0.45454545454545453 0.35714285714285715 0.14285714285714285 
0 0.11627906976744186 0.4166666666666667 0.15384615384615385 
0 0.125 0.35714285714285715 0.1694915254237288 
0 0.16129032258064516 0.3125 0.1923076923076923 
0 0.22727272727272727 0.35714285714285715 0.2173913043478261 
0 0.35714285714285715 0.4166666666666667 0.24390243902439027 
0 0.4166666666666667 0.4166666666666667 0.29411764705882354 
0 0.35714285714285715 0.45454545454545453 0.2857142857142857 
0 0.3125 0.5 0.2777777777777778 
0 0.35714285714285715 0.5 0.3448275862068966 
1 0.4166666666666667 0.5 0.45454545454545453 
0 0.4166666666666667 0.45454545454545453 0.4347826086956522 
0 0.45454545454545453 0.3846153846153846 0.4166666666666667 
0 0.5 0.45454545454545453 0.3846153846153846 
0 0.5 0.4166666666666667 0.37037037037037035 
1 0.5 0.3846153846153846 0.35714285714285715 
0 0.45454545454545453 0.5555555555555556 0.3333333333333333 
0 0.3846153846153846 0.16666666666666666 0.1724137931034483 
0 0.45454545454545453 0.2 0.17857142857142858 
0 0.4166666666666667 0.23809523809523808 0.18867924528301888 
0 0.3846153846153846 0.29411764705882354 0.2 
0 0.5555555555555556 0.3846153846153846 0.2127659574468085 
0 0.16666666666666666 0.45454545454545453 0.2173913043478261 
0 0.2 0.35714285714285715 0.22727272727272727 
0 0.23809523809523808 0.29411764705882354 0.23255813953488372 
0 0.29411764705882354 0.3125 0.23255813953488372 
1 0.3846153846153846 0.3125 0.22727272727272727 
0 0.45454545454545453 0.25 0.24390243902439027 
0 0.35714285714285715 0.25 0.2040816326530612 
0 0.29411764705882354 0.3333333333333333 0.17543859649122806 
0 0.3125 0.3125 0.17543859649122806 
1 0.3125 0.3125 0.17543859649122806 
0 0.25 0.3125 0.15151515151515152 
0 0.25 0.3333333333333333 0.15384615384615385 
0 0.3333333333333333 0.35714285714285715 0.18518518518518517 
0 0.3125 0.3846153846153846 0.18518518518518517 
0 0.3125 0.3125 0.1923076923076923 
0 0.3125 0.25 0.19607843137254904 
1 0.3333333333333333 0.35714285714285715 0.2040816326530612 
0 0.35714285714285715 0.4166666666666667 0.2173913043478261 
0 0.3846153846153846 0.3846153846153846 0.24390243902439027 
1 0.3125 0.45454545454545453 0.2127659574468085 
0 0.25 0.4166666666666667 0.1923076923076923 
0 0.35714285714285715 0.01818181818181818 0.016420361247947456 
0 0.4166666666666667 0 0 
0 0.3846153846153846 0 0 
0 0.45454545454545453 0 0 
0 0.4166666666666667 0 0 
0 0.01818181818181818 0 0 
1 0 0.5 0 
0 0 0.5 0 
0 0 0.5 0 
0 0 0.35714285714285715 0 
0 0 0.2777777777777778 0 
0 0.5 0.2777777777777778 0.30303030303030304 
0 0.5 0.2631578947368421 0.25641025641025644 
1 0.5 0.35714285714285715 0.22727272727272727 
0 0.35714285714285715 0.4166666666666667 0.19607843137254904 
0 0.2777777777777778 0.35714285714285715 0.17543859649122806 
0 0.2777777777777778 1.0 0.18867924528301888 
0 0.2631578947368421 0.5 0.2040816326530612 
0 0.35714285714285715 0.4166666666666667 0.2777777777777778 
0 0.4166666666666667 0.35714285714285715 0.3225806451612903 
0 0.35714285714285715 0.3333333333333333 0.29411764705882354 
0 1.0 0.3846153846153846 0.35714285714285715 
0 0.5 0.5 0.3333333333333333 
0 0.4166666666666667 0.45454545454545453 0.30303030303030304 
0 0.35714285714285715 0.3846153846153846 0.27027027027027023 
0 0.3333333333333333 0.3846153846153846 0.23255813953488372 
0 0.3846153846153846 0.3125 0.25641025641025644 
1 0.5 0.3333333333333333 0.2857142857142857 
0 0.45454545454545453 0.3333333333333333 0.24390243902439027 
0 0.3846153846153846 0.35714285714285715 0.2127659574468085 
0 0.3846153846153846 0.3125 0.22727272727272727 
0 0.3125 0.3846153846153846 0.2040816326530612 
0 0.3333333333333333 0.5 0.2222222222222222 
0 0.3333333333333333 0.4166666666666667 0.23809523809523808 
0 0.35714285714285715 0.3846153846153846 0.27027027027027023 
0 0.3125 0.3333333333333333 0.24390243902439027 
0 0.3846153846153846 0.45454545454545453 0.29411764705882354 
0 0.5 0.625 0.35714285714285715 
0 0.4166666666666667 0.625 0.3333333333333333 
0 0.3846153846153846 0.5555555555555556 0.3125 
0 0.3333333333333333 0.625 0.30303030303030304 
0 0.45454545454545453 0.625 0.4166666666666667 
0 0.625 0.625 0.625 
0 0.625 0.625 0.625 
0 0.5555555555555556 0.5 0.5263157894736842 
0 0.625 0.35714285714285715 0.45454545454545453 
0 0.625 0.35714285714285715 0.37037037037037035 
0 0.625 0.2631578947368421 0.3125 
1 0.625 0.3333333333333333 0.2631578947368421 
0 0.5 0.35714285714285715 0.22727272727272727 
0 0.35714285714285715 0.29411764705882354 0.19607843137254904 
1 0.35714285714285715 0.35714285714285715 0.20833333333333334 
0 0.2631578947368421 1.0 0.18518518518518517 
0 0.3333333333333333 0.5 0.25 
0 0.35714285714285715 0.45454545454545453 0.2857142857142857 
0 0.29411764705882354 0.3846153846153846 0.25 
0 0.35714285714285715 0.3333333333333333 0.29411764705882354 
0 1.0 0.4166666666666667 0.37037037037037035 
0 0.5 0.3333333333333333 0.3333333333333333 
1 0.45454545454545453 0.29411764705882354 0.30303030303030304 
0 0.3846153846153846 0.2631578947368421 0.27027027027027023 
0 0.3333333333333333 0.23809523809523808 0.24390243902439027 
0 0.4166666666666667 0.3333333333333333 0.27027027027027023 
0 0.3333333333333333 0.3846153846153846 0.23255813953488372 
0 0.29411764705882354 0.3125 0.20833333333333334 
0 0.2631578947368421 0.35714285714285715 0.18867924528301888 
0 0.23809523809523808 0.3846153846153846 0.1694915254237288 
0 0.3333333333333333 0.3125 0.2173913043478261 
0 0.3846153846153846 0.3333333333333333 0.23255813953488372 
0 0.3125 0.25 0.19607843137254904 
0 0.35714285714285715 0.3125 0.2 
1 0.3846153846153846 0.3125 0.2040816326530612 
0 0.3125 0.3333333333333333 0.17857142857142858 
0 0.3333333333333333 0.35714285714285715 0.18518518518518517 
0 0.25 0.3846153846153846 0.15873015873015872 
0 0.3125 0.3333333333333333 0.19607843137254904 
0 0.3125 0.3846153846153846 0.2040816326530612 
1 0.3333333333333333 0.5 0.2222222222222222 
0 0.35714285714285715 0.45454545454545453 0.25 
0 0.3846153846153846 0.3846153846153846 0.2777777777777778 
1 0.3333333333333333 0.3333333333333333 0.25 
0 0.3846153846153846 0.29411764705882354 0.2857142857142857 
0 0.5 0.3125 0.3225806451612903 
1 0.45454545454545453 0.3333333333333333 0.2777777777777778 
0 0.3846153846153846 0.2777777777777778 0.24390243902439027 
0 0.3333333333333333 0.2777777777777778 0.20833333333333334 
1 0.29411764705882354 0.2777777777777778 0.18181818181818182 
0 0.3125 0.2777777777777778 0.18518518518518517 
0 0.3333333333333333 0.2777777777777778 0.18867924528301888 
0 0.2777777777777778 0.35714285714285715 0.16129032258064516 
0 0.2777777777777778 0.3846153846153846 0.1639344262295082 
0 0.2777777777777778 0.2777777777777778 0.1639344262295082 
0 0.2777777777777778 0.2777777777777778 0.1639344262295082 
0 0.2777777777777778 0.2777777777777778 0.1639344262295082 
0 0.35714285714285715 0.23809523809523808 0.2 
0 0.3846153846153846 0.3846153846153846 0.2173913043478261 
0 0.2777777777777778 0.3125 0.18518518518518517 
1 0.2777777777777778 0.2777777777777778 0.19607843137254904 
0 0.2777777777777778 0.25 0.20833333333333334 
0 0.23809523809523808 0.2631578947368421 0.18181818181818182 
0 0.3846153846153846 0.35714285714285715 0.23809523809523808 
0 0.3125 0.3125 0.2127659574468085 
0 0.2777777777777778 0.35714285714285715 0.1923076923076923 
0 0.25 0.35714285714285715 0.1694915254237288 
0 0.2631578947368421 0.29411764705882354 0.17857142857142858 
0 0.35714285714285715 0.3333333333333333 0.22727272727272727 
0 0.3125 0.3333333333333333 0.19607843137254904 
1 0.35714285714285715 0.35714285714285715 0.20833333333333334 
0 0.35714285714285715 0.3125 0.2222222222222222 
0 0.29411764705882354 0.3846153846153846 0.2 
0 0.3333333333333333 0.45454545454545453 0.2173913043478261 
0 0.3333333333333333 0.45454545454545453 0.24390243902439027 
0 0.35714285714285715 0.11627906976744186 0.1149425287356322 
0 0.3125 0.14285714285714285 0.1234567901234568 
0 0.3846153846153846 0.1724137931034483 0.12987012987012986 
1 0.45454545454545453 0.22727272727272727 0.136986301369863 
0 0.45454545454545453 0.29411764705882354 0.14705882352941177 
0 0.11627906976744186 0.3125 0.15625 
1 0.14285714285714285 0.3125 0.1639344262295082 
0 0.1724137931034483 0.25 0.1694915254237288 
0 0.22727272727272727 0.2631578947368421 0.17857142857142858 
0 0.29411764705882354 0.4166666666666667 0.18518518518518517 
1 0.3125 0.5 0.19607843137254904 
0 0.3125 0.3846153846153846 0.2040816326530612 
0 0.25 0.3333333333333333 0.18181818181818182 
0 0.2631578947368421 0.45454545454545453 0.2 
0 0.4166666666666667 0.11627906976744186 0.11764705882352941 
0 0.5 0.125 0.1111111111111111 
0 0.3846153846153846 0.16129032258064516 0.11904761904761904 
0 0.3333333333333333 0.22727272727272727 0.12987012987012986 
1 0.45454545454545453 0.35714285714285715 0.14285714285714285 
0 0.11627906976744186 0.4166666666666667 0.15384615384615385 
0 0.125 0.35714285714285715 0.1694915254237288 
0 0.16129032258064516 0.3125 0.1923076923076923 
0 0.22727272727272727 0.35714285714285715 0.2173913043478261 
0 0.35714285714285715 0.4166666666666667 0.24390243902439027 
0 0.4166666666666667 0.4166666666666667 0.29411764705882354 
0 0.35714285714285715 0.45454545454545453 0.2857142857142857 
0 0.3125 0.5 0.2777777777777778 
0 0.35714285714285715 0.5 0.3448275862068966 
1 0.4166666666666667 0.5 0.45454545454545453 
0 0.4166666666666667 0.45454545454545453 0.4347826086956522 
0 0.45454545454545453 0.3846153846153846 0.4166666666666667 
0 0.5 0.45454545454545453 0.3846153846153846 
0 0.5 0.4166666666666667 0.37037037037037035 
1 0.5 0.3846153846153846 0.35714285714285715 
0 0.45454545454545453 0.5555555555555556 0.3333333333333333 
0 0.3846153846153846 0.16666666666666666 0.1724137931034483 
0 0.45454545454545453 0.2 0.17857142857142858 
0 0.4166666666666667 0.23809523809523808 0.18867924528301888 
0 0.3846153846153846 0.29411764705882354 0.2 
0 0.5555555555555556 0.3846153846153846 0.2127659574468085 
0 0.16666666666666666 0.45454545454545453 0.2173913043478261 
0 0.2 0.35714285714285715 0.22727272727272727 
0 0.23809523809523808 0.29411764705882354 0.23255813953488372 
0 0.29411764705882354 0.3125 0.23255813953488372 
1 0.3846153846153846 0.3125 0.22727272727272727 
0 0.45454545454545453 0.25 0.24390243902439027 
0 0.35714285714285715 0.25 0.2040816326530612 
0 0.29411764705882354 0.3333333333333333 0.17543859649122806 
0 0.3125 0.3125 0.17543859649122806 
1 0.3125 0.3125 0.17543859649122806 
0 0.25 0.3125 0.15151515151515152 
0 0.25 0.3333333333333333 0.15384615384615385 
0 0.3333333333333333 0.35714285714285715 0.18518518518518517 
0 0.3125 0.3846153846153846 0.18518518518518517 
0 0.3125 0.3125 0.1923076923076923 
0 0.3125 0.25 0.19607843137254904 
1 0.3333333333333333 0.35714285714285715 0.2040816326530612 
0 0.35714285714285715 0.4166666666666667 0.2173913043478261 
0 0.3846153846153846 0.3846153846153846 0.24390243902439027 
1 0.3125 0.45454545454545453 0.2127659574468085 
0 0.25 0.4166666666666667 0.1923076923076923 
0 0.35714285714285715 0.01818181818181818 0.016420361247947456 
0 0.4166666666666667 0 0 
0 0.3846153846153846 0 0 
0 0.45454545454545453 0 0 
0 0.4166666666666667 0 0 
0 0.01818181818181818 0 0 
1 0 0.5 0 
0 0 0.5 0 
0 0 0.5 0 
0 0 0.4166666666666667 0 
0 0 0.2777777777777778 0 
0 0.5 0.2777777777777778 0.30303030303030304 
0 0.5 0.2631578947368421 0.25641025641025644 
1 0.5 0.35714285714285715 0.22727272727272727 
0 0.4166666666666667 0.4166666666666667 0.2040816326530612 
0 0.2777777777777778 0.35714285714285715 0.17543859649122806 
0 0.2777777777777778 1.0 0.18867924528301888 
0 0.2631578947368421 0.5 0.2040816326530612 
0 0.35714285714285715 0.4166666666666667 0.2777777777777778 
0 0.4166666666666667 0.35714285714285715 0.3225806451612903 
0 0.35714285714285715 0.3333333333333333 0.29411764705882354 
0 1.0 0.3846153846153846 0.35714285714285715 
0 0.5 0.5 0.3333333333333333 
0 0.4166666666666667 0.45454545454545453 0.30303030303030304 
0 0.35714285714285715 0.3846153846153846 0.27027027027027023 
0 0.3333333333333333 0.3846153846153846 0.23255813953488372 
0 0.3846153846153846 0.3125 0.25641025641025644 
1 0.5 0.3333333333333333 0.2857142857142857 
0 0.45454545454545453 0.3333333333333333 0.24390243902439027 
0 0.3846153846153846 0.35714285714285715 0.2127659574468085 
0 0.3846153846153846 0.3125 0.22727272727272727 
0 0.3125 0.3846153846153846 0.2040816326530612 
0 0.3333333333333333 0.5 0.2222222222222222 
0 0.3333333333333333 0.4166666666666667 0.23809523809523808 
0 0.35714285714285715 0.3846153846153846 0.27027027027027023 
0 0.3125 0.3333333333333333 0.24390243902439027 
0 0.3846153846153846 0.45454545454545453 0.29411764705882354 
0 0.5 0.625 0.35714285714285715 
0 0.4166666666666667 0.625 0.3333333333333333 
0 0.3846153846153846 0.5555555555555556 0.3125 
0 0.3333333333333333 0.625 0.30303030303030304 
0 0.45454545454545453 0.625 0.4166666666666667 
0 0.625 0.625 0.625 
0 0.625 0.625 0.625 
0 0.5555555555555556 0.5 0.5263157894736842 
0 0.625 0.35714285714285715 0.45454545454545453 
0 0.625 0.35714285714285715 0.37037037037037035 
0 0.625 0.2631578947368421 0.3125 
1 0.625 0.3333333333333333 0.2631578947368421 
0 0.5 0.35714285714285715 0.22727272727272727 
0 0.35714285714285715 0.29411764705882354 0.19607843137254904 
1 0.35714285714285715 0.35714285714285715 0.20833333333333334 
0 0.2631578947368421 1.0 0.18518518518518517 
0 0.3333333333333333 0.5 0.25 
0 0.35714285714285715 0.45454545454545453 0.2857142857142857 
0 0.29411764705882354 0.3846153846153846 0.25 
0 0.35714285714285715 0.3333333333333333 0.29411764705882354 
0 1.0 0.4166666666666667 0.37037037037037035 
0 0.5 0.3333333333333333 0.3333333333333333 
1 0.45454545454545453 0.29411764705882354 0.30303030303030304 
0 0.3846153846153846 0.2631578947368421 0.27027027027027023 
0 0.3333333333333333 0.23809523809523808 0.24390243902439027 
0 0.4166666666666667 0.3333333333333333 0.27027027027027023 
0 0.3333333333333333 0.3846153846153846 0.23255813953488372 
0 0.29411764705882354 0.3125 0.20833333333333334 
0 0.2631578947368421 0.35714285714285715 0.18867924528301888 
0 0.23809523809523808 0.3846153846153846 0.1694915254237288 
0 0.3333333333333333 0.3125 0.2173913043478261 
0 0.3846153846153846 0.3333333333333333 0.23255813953488372 
0 0.3125 0.25 0.19607843137254904 
0 0.35714285714285715 0.3125 0.2 
1 0.3846153846153846 0.3125 0.2040816326530612 
0 0.3125 0.3333333333333333 0.17857142857142858 
0 0.3333333333333333 0.35714285714285715 0.18518518518518517 
0 0.25 0.3846153846153846 0.15873015873015872 
0 0.3125 0.3333333333333333 0.19607843137254904 
0 0.3125 0.3846153846153846 0.2040816326530612 
1 0.3333333333333333 0.5 0.2222222222222222 
0 0.35714285714285715 0.45454545454545453 0.25 
0 0.3846153846153846 0.3846153846153846 0.2777777777777778 
1 0.3333333333333333 0.3333333333333333 0.25 
0 0.3846153846153846 0.29411764705882354 0.2857142857142857 
0 0.5 0.3125 0.3225806451612903 
1 0.45454545454545453 0.3333333333333333 0.2777777777777778 
0 0.3846153846153846 0.2777777777777778 0.24390243902439027 
0 0.3333333333333333 0.2777777777777778 0.20833333333333334 
1 0.29411764705882354 0.2777777777777778 0.18181818181818182 
0 0.3125 0.2777777777777778 0.18518518518518517 
0 0.3333333333333333 0.2777777777777778 0.18867924528301888 
0 0.2777777777777778 0.35714285714285715 0.16129032258064516 
0 0.2777777777777778 0.3846153846153846 0.1639344262295082 
0 0.2777777777777778 0.2777777777777778 0.1639344262295082 
0 0.2777777777777778 0.2777777777777778 0.1639344262295082 
0 0.2777777777777778 0.2777777777777778 0.1639344262295082 
0 0.35714285714285715 0.23809523809523808 0.2 
0 0.3846153846153846 0.3846153846153846 0.2173913043478261 
0 0.2777777777777778 0.3125 0.18518518518518517 
1 0.2777777777777778 0.2777777777777778 0.19607843137254904 
0 0.2777777777777778 0.25 0.20833333333333334 
0 0.23809523809523808 0.2631578947368421 0.18181818181818182 
0 0.3846153846153846 0.35714285714285715 0.23809523809523808 
0 0.3125 0.3125 0.2127659574468085 
0 0.2777777777777778 0.35714285714285715 0.1923076923076923 
0 0.25 0.35714285714285715 0.1694915254237288 
0 0.2631578947368421 0.29411764705882354 0.17857142857142858 
0 0.35714285714285715 0.3333333333333333 0.22727272727272727 
0 0.3125 0.3333333333333333 0.19607843137254904 
1 0.35714285714285715 0.35714285714285715 0.20833333333333334 
0 0.35714285714285715 0.3125 0.2222222222222222 
0 0.29411764705882354 0.3846153846153846 0.2 
0 0.3333333333333333 0.45454545454545453 0.2173913043478261 
0 0.3333333333333333 0.45454545454545453 0.24390243902439027 
0 0.35714285714285715 0.11627906976744186 0.1149425287356322 
0 0.3125 0.14285714285714285 0.1234567901234568 
0 0.3846153846153846 0.1724137931034483 0.12987012987012986 
1 0.45454545454545453 0.22727272727272727 0.136986301369863 
0 0.45454545454545453 0.29411764705882354 0.14705882352941177 
0 0.11627906976744186 0.3125 0.15625 
1 0.14285714285714285 0.3125 0.1639344262295082 
0 0.1724137931034483 0.25 0.1694915254237288 
0 0.22727272727272727 0.2631578947368421 0.17857142857142858 
0 0.29411764705882354 0.4166666666666667 0.18518518518518517 
1 0.3125 0.5 0.19607843137254904 
0 0.3125 0.3846153846153846 0.2040816326530612 
0 0.25 0.3333333333333333 0.18181818181818182 
0 0.2631578947368421 0.45454545454545453 0.2 
0 0.4166666666666667 0.11627906976744186 0.11764705882352941 
0 0.5 0.125 0.1111111111111111 
0 0.3846153846153846 0.16129032258064516 0.11904761904761904 
0 0.3333333333333333 0.22727272727272727 0.12987012987012986 
1 0.45454545454545453 0.35714285714285715 0.14285714285714285 
0 0.11627906976744186 0.4166666666666667 0.15384615384615385 
0 0.125 0.35714285714285715 0.1694915254237288 
0 0.16129032258064516 0.3125 0.1923076923076923 
0 0.22727272727272727 0.35714285714285715 0.2173913043478261 
0 0.35714285714285715 0.4166666666666667 0.24390243902439027 
0 0.4166666666666667 0.4166666666666667 0.29411764705882354 
0 0.35714285714285715 0.45454545454545453 0.2857142857142857 
0 0.3125 0.5 0.2777777777777778 
0 0.35714285714285715 0.5 0.3448275862068966 
1 0.4166666666666667 0.5 0.45454545454545453 
0 0.4166666666666667 0.45454545454545453 0.4347826086956522 
0 0.45454545454545453 0.3846153846153846 0.4166666666666667 
0 0.5 0.45454545454545453 0.3846153846153846 
0 0.5 0.4166666666666667 0.37037037037037035 
1 0.5 0.3846153846153846 0.35714285714285715 
0 0.45454545454545453 0.5555555555555556 0.3333333333333333 
0 0.3846153846153846 0.16666666666666666 0.1724137931034483 
0 0.45454545454545453 0.2 0.17857142857142858 
0 0.4166666666666667 0.23809523809523808 0.18867924528301888 
0 0.3846153846153846 0.29411764705882354 0.2 
0 0.5555555555555556 0.3846153846153846 0.2127659574468085 
0 0.16666666666666666 0.45454545454545453 0.2173913043478261 
0 0.2 0.35714285714285715 0.22727272727272727 
0 0.23809523809523808 0.29411764705882354 0.23255813953488372 
0 0.29411764705882354 0.3125 0.23255813953488372 
1 0.3846153846153846 0.3125 0.22727272727272727 
0 0.45454545454545453 0.25 0.24390243902439027 
0 0.35714285714285715 0.25 0.2040816326530612 
0 0.29411764705882354 0.3333333333333333 0.17543859649122806 
0 0.3125 0.3125 0.17543859649122806 
1 0.3125 0.3125 0.17543859649122806 
0 0.25 0.3125 0.15151515151515152 
0 0.25 0.3333333333333333 0.15384615384615385 
0 0.3333333333333333 0.35714285714285715 0.18518518518518517 
0 0.3125 0.3846153846153846 0.18518518518518517 
0 0.3125 0.3125 0.1923076923076923 
0 0.3125 0.25 0.19607843137254904 
1 0.3333333333333333 0.35714285714285715 0.2040816326530612 
0 0.35714285714285715 0.4166666666666667 0.2173913043478261 
0 0.3846153846153846 0.3846153846153846 0.24390243902439027 
1 0.3125 0.45454545454545453 0.2127659574468085 
0 0.25 0.4166666666666667 0.1923076923076923 
0 0.35714285714285715 0.01818181818181818 0.016420361247947456 
0 0.4166666666666667 0 0 
0 0.3846153846153846 0 0 
0 0.45454545454545453 0 0 
0 0.4166666666666667 0 0 
0 0.01818181818181818 0 0 
1 0 0.5 0 
0 0 0.5555555555555556 0 
0 0 0.5 0 
0 0 0.35714285714285715 0 
0 0 0.2777777777777778 0 
0 0.5 0.2777777777777778 0.30303030303030304 
0 0.5555555555555556 0.2631578947368421 0.25641025641025644 
1 0.5 0.35714285714285715 0.22727272727272727 
0 0.35714285714285715 0.4166666666666667 0.19607843137254904 
0 0.2777777777777778 0.35714285714285715 0.17543859649122806 
0 0.2777777777777778 1.0 0.18867924528301888 
0 0.2631578947368421 0.5 0.2040816326530612 
0 0.35714285714285715 0.4166666666666667 0.2777777777777778 
0 0.4166666666666667 0.35714285714285715 0.3225806451612903 
0 0.35714285714285715 0.3333333333333333 0.29411764705882354 
0 1.0 0.3846153846153846 0.35714285714285715 
0 0.5 0.5 0.3333333333333333 
0 0.4166666666666667 0.45454545454545453 0.30303030303030304 
0 0.35714285714285715 0.3846153846153846 0.27027027027027023 
0 0.3333333333333333 0.3846153846153846 0.23255813953488372 
0 0.3846153846153846 0.3125 0.25641025641025644 
1 0.5 0.3333333333333333 0.2857142857142857 
0 0.45454545454545453 0.3333333333333333 0.24390243902439027 
0 0.3846153846153846 0.35714285714285715 0.2127659574468085 
0 0.3846153846153846 0.3125 0.22727272727272727 
0 0.3125 0.3846153846153846 0.2040816326530612 
0 0.3333333333333333 0.5 0.2222222222222222 
0 0.3333333333333333 0.4166666666666667 0.23809523809523808 
0 0.35714285714285715 0.3846153846153846 0.27027027027027023 
0 0.3125 0.3333333333333333 0.24390243902439027 
0 0.3846153846153846 0.45454545454545453 0.29411764705882354 
0 0.5 0.625 0.35714285714285715 
0 0.4166666666666667 0.625 0.3333333333333333 
0 0.3846153846153846 0.5555555555555556 0.3125 
0 0.3333333333333333 0.625 0.30303030303030304 
0 0.45454545454545453 0.625 0.4166666666666667 
0 0.625 0.625 0.625 
0 0.625 0.625 0.625 
0 0.5555555555555556 0.5 0.5263157894736842 
0 0.625 0.35714285714285715 0.45454545454545453 
0 0.625 0.35714285714285715 0.37037037037037035 
0 0.625 0.2631578947368421 0.3125 
1 0.625 0.3333333333333333 0.2631578947368421 
0 0.5 0.35714285714285715 0.22727272727272727 
0 0.35714285714285715 0.29411764705882354 0.19607843137254904 
1 0.35714285714285715 0.35714285714285715 0.20833333333333334 
0 0.2631578947368421 1.0 0.18518518518518517 
0 0.3333333333333333 0.5 0.25 
0 0.35714285714285715 0.45454545454545453 0.2857142857142857 
0 0.29411764705882354 0.3846153846153846 0.25 
0 0.35714285714285715 0.3333333333333333 0.29411764705882354 
0 1.0 0.4166666666666667 0.37037037037037035 
0 0.5 0.3333333333333333 0.3333333333333333 
1 0.45454545454545453 0.29411764705882354 0.30303030303030304 
0 0.3846153846153846 0.2631578947368421 0.27027027027027023 
0 0.3333333333333333 0.23809523809523808 0.24390243902439027 
